deals.id,deals.cat_id,deals.fee_curr_id,deals.name,deals.name2,deals.show_text,deals.wants,deals.used,deals.is_shop,deals.not_gifted,deals.url,deals.my_client,deals.icon,deals.img,deals.template_,deals.calcs_,deals.min_pay,deals.max_pay,deals.fee,deals.tax,deals.fee_min,deals.fee_max,deals.average_,deals.count_
2292,1,2,Far Cry 4,Far Cry 4,<NULL>,227,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2172,1,2,Assassin’s Creed IV: Black Flag (Time saver: Collectibles Pack),Assassin_s Creed IV: Black Flag (Time saver: Collectibles Pack),<NULL>,239,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2173,1,2,Assassin's Creed IV: Black Flag (Season Pass),Assassin's Creed IV: Black Flag (Season Pass),<NULL>,231,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2174,1,2,Assassin’s Creed IV: Black Flag (Time saver: Resources Pack),Assassin_s Creed IV: Black Flag (Time saver: Resources Pack),<NULL>,233,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2175,1,2,Assassin’s Creed IV: Black Flag (Time saver: Technology Pack),Assassin_s Creed IV: Black Flag (Time saver: Technology Pack),<NULL>,241,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2176,1,2,ESET NOD32 Антивирус — универсальная лицензия (3 компьютера),ESET NOD32 Antivirus__ universalnaya licenziya (3 kompyutera),<NULL>,250,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2177,1,2,Assassin's Creed IV: Black Flag (Deluxe Edition),Assassin's Creed IV: Black Flag (Deluxe Edition),<NULL>,232,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2178,1,2,Assassin's Creed IV: Black Flag (Special Edition),Assassin's Creed IV: Black Flag (Special Edition),<NULL>,237,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2179,1,2,Freedom,Freedom,<NULL>,247,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 \u0438\u043b\u0438 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,13.15000000,1
2180,1,2,Татэнергосбыт,Tatenergosbyt,<NULL>,105,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041a\u043e\u0434 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (\u043e\u0442 12 \u0434\u043e 14 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2181,1,2,Я.RU,Ya.RU,<NULL>,99,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (\u043e\u0442 3 \u0434\u043e 8 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2182,1,2,Ваши персональные данные,Vashi personalnye dannye,<NULL>,120,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0424\u0430\u043c\u0438\u043b\u0438\u044f"", ""n"": ""acc1""}, {""l"": ""\u0418\u043c\u044f"", ""n"": ""acc2""}, {""l"": ""\u041e\u0442\u0447\u0435\u0441\u0442\u0432\u043e"", ""n"": ""acc3""}, {""l"": ""\u0421\u0435\u0440\u0438\u044f \u0438 \u043d\u043e\u043c\u0435\u0440 \u043f\u0430\u0441\u043f\u043e\u0440\u0442\u0430 (10 \u0446\u0438\u0444\u0440, \u0431\u0435\u0437 \u043f\u0440\u043e\u0431\u0435\u043b\u043e\u0432)"", ""n"": ""acc4""}, {""l"": ""\u0414\u0430\u0442\u0430 \u0432\u044b\u0434\u0430\u0447\u0438 \u043f\u0430\u0441\u043f\u043e\u0440\u0442\u0430""}, {""l"": "" (\u0434\u0435\u043d\u044c)"", ""n"": ""acc5""}, {""l"": "" (\u043c\u0435\u0441\u044f\u0446)"", ""n"": ""acc6""}, {""l"": "" (\u0433\u043e\u0434)"", ""n"": ""acc7""}, {""n"": ""acc8""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430 (\u0432 \u0444\u043e\u0440\u043c\u0430\u0442\u0435 +79012345678)"", ""n"": ""acc9""}, {""l"": ""\u0418\u041d\u041d"", ""n"": ""acc10""}, {""l"": "" (\u0411\u0435\u0437 \u0434\u0435\u0444\u0438\u0441\u043e\u0432 \u0438 \u043f\u0440\u043e\u0431\u0435\u043b\u043e\u0432.)"", ""n"": ""acc11""}, {""l"": ""\u0415\u0441\u043b\u0438 \u0432\u044b \u043d\u0438\u043a\u043e\u0433\u0434\u0430 \u043d\u0435 \u043f\u043e\u043b\u0443\u0447\u0430\u043b\u0438 \u0418\u041d\u041d, \u0421\u041d\u0418\u041b\u0421 \u0438\u043b\u0438 \u043f\u043e\u043b\u0438\u0441 \u041e\u041c\u0421, \u043e\u0441\u0442\u0430\u0432\u044c\u0442\u0435 \u043f\u043e\u043b\u0435 \u043f\u0443\u0441\u0442\u044b\u043c.""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2183,1,2,Инсис,Insis,<NULL>,98,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0412\u0438\u0434 \u0443\u0441\u043b\u0443\u0433\u0438:"", ""n"": ""acc1""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0441\u0447\u0435\u0442\u0430 (\u043e\u0442 4 \u0434\u043e 6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc2""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2184,1,2,Волгоградэнергосбыт,Volgogradenergosbyt,<NULL>,98,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (\u043e\u0442 3 \u0434\u043e 12 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}, {""l"": ""\u041f\u0435\u0440\u0438\u043e\u0434 \u043e\u043f\u043b\u0430\u0442\u044b (\u043c\u0435\u0441\u044f\u0446)"", ""n"": ""acc2""}, {""l"": "" (\u0433\u043e\u0434)"", ""n"": ""acc3""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2185,1,2,Baza.net,Baza.net,<NULL>,249,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2186,3,2,Ростелеком Сибирь,Rostelekom Sibir,<NULL>,227,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0420\u0435\u0433\u0438\u043e\u043d:"", ""n"": ""acc1""}, {""l"": ""\u0423\u0441\u043b\u0443\u0433\u0430:"", ""n"": ""acc2""}, {""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0441\u0447\u0435\u0442\u0430 \u0438\u043b\u0438 \u0442\u0435\u043b\u0435\u0444\u043e\u043d\u0430 (\u043e\u0442 1 \u0434\u043e 20 \u0446\u0438\u0444\u0440)"", ""n"": ""acc3""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2210,1,2,Kaspersky Internet Security для Android,Kaspersky Internet Security dlya Android,<NULL>,246,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2211,1,2,TransOcean: The Shipping Company,TransOcean: The Shipping Company,<NULL>,122,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2187,1,2,Мособлгаз,Mosoblgaz,<NULL>,90,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (12 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}, {""l"": ""\u041f\u043e\u0441\u0442\u0430\u0432\u0449\u0438\u043a:"", ""n"": ""acc2""}, {""l"": ""\u0422\u0438\u043f \u043f\u043b\u0430\u0442\u0435\u0436\u0430"", ""n"": ""acc3""}, {""l"": ""\u0422\u0435\u043a\u0443\u0449\u0438\u0435 \u043f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u044f \u0441\u0447\u0435\u0442\u0447\u0438\u043a\u0430 (\u043c\u0430\u043a\u0441\u0438\u043c\u0443\u043c 6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc4""}, {""l"": ""\u0414\u0430\u0442\u0430 \u0441\u043d\u044f\u0442\u0438\u044f \u043f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u0439 (\u0434\u0435\u043d\u044c)"", ""n"": ""acc5""}, {""l"": "" (\u043c\u0435\u0441\u044f\u0446)"", ""n"": ""acc6""}, {""l"": "" (\u0433\u043e\u0434)"", ""n"": ""acc7""}, {""l"": ""\u041a \u0441\u0443\u043c\u043c\u0435 \u043f\u0440\u0438\u0431\u0430\u0432\u0438\u0442\u0441\u044f \u043a\u043e\u043c\u0438\u0441\u0441\u0438\u044f \u2014 2%.""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2188,1,2,Получить платеж,Poluchit platezh,<NULL>,90,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0447\u0435\u0442 \u043e\u0442\u043f\u0440\u0430\u0432\u0438\u0442\u0435\u043b\u044f"", ""n"": ""acc1""}, {""l"": ""\u0421\u043e\u043e\u0431\u0449\u0435\u043d\u0438\u0435 \u043e\u0442 \u043f\u043e\u043b\u0443\u0447\u0430\u0442\u0435\u043b\u044f"", ""n"": ""acc2""}, {""l"": ""\u0421\u0440\u043e\u043a \u0434\u0435\u0439\u0441\u0442\u0432\u0438\u044f"", ""n"": ""acc3""}, {""l"": ""\u041a\u043e\u0434 \u043f\u0440\u043e\u0442\u0435\u043a\u0446\u0438\u0438 (\u0432\u0432\u0435\u0434\u0438\u0442\u0435 \u043a\u043e\u0434, \u043f\u043e\u043b\u0443\u0447\u0435\u043d\u043d\u044b\u0439 \u043e\u0442 \u043e\u0442\u043f\u0440\u0430\u0432\u0438\u0442\u0435\u043b\u044f)"", ""n"": ""acc4""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2189,1,2,М-лайн,M-layn,<NULL>,92,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2190,1,2,Reserve Master,Reserve Master,<NULL>,214,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0431\u0440\u043e\u043d\u0438: (\u041e\u0442 6 \u0434\u043e 15 \u0446\u0438\u0444\u0440, \u0434\u0435\u0444\u0438\u0441 \u043f\u043e\u0441\u043b\u0435 4-\u0439 \u0446\u0438\u0444\u0440\u044b. \u041d\u0430\u043f\u0440\u0438\u043c\u0435\u0440 0001-14)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2191,1,2,Цифрал-Самара,Cifral-Samara,<NULL>,148,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0418\u0434\u0435\u043d\u0442\u0438\u0444\u0438\u043a\u0430\u0442\u043e\u0440 (\u0434\u043e 6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2192,1,2,МАРТ,MART,<NULL>,85,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u043b\u0438\u0446\u0435\u0432\u043e\u0433\u043e \u0441\u0447\u0435\u0442\u0430 (\u0434\u043e 6 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2193,1,2,Тест_софт,Test_soft,<NULL>,75,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2194,3,2,Колибри Телеком,Kolibri Telekom,<NULL>,228,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2195,3,2,Колибри Телеком Нара,Kolibri Telekom Nara,<NULL>,254,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2196,3,2,Колибри Телеком Серпухов,Kolibri Telekom Serpuhov,<NULL>,247,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2197,3,2,Колибри Телеком Егорьевск,Kolibri Telekom Egorevsk,<NULL>,253,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2198,1,2,Вокком Системз,Vokkom Sistemz,<NULL>,125,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430: (xx-xxxx)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2199,1,2,The Vanishing of Ethan Carter,The Vanishing of Ethan Carter,<NULL>,109,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2200,1,2,Knights of Honor,Knights of Honor,<NULL>,227,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2201,1,2,Evolve Digital Deluxe Edition,Evolve Digital Deluxe Edition,<NULL>,230,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2202,1,2,Evolve PC Monster Race Edition,Evolve PC Monster Race Edition,<NULL>,228,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2203,1,2,Штрафы ГИБДД (навигатор),Shtrafy GIBDD (navigator),<NULL>,93,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0424\u0418\u041e"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2204,1,2,Evolve Hunting Season Pass,Evolve Hunting Season Pass,<NULL>,230,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2205,1,2,ГУП ВЦКП,GUP VCKP,<NULL>,107,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041b\u0438\u0446\u0435\u0432\u043e\u0439 \u0441\u0447\u0435\u0442 (9 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}, {""l"": ""\u041f\u0435\u0440\u0438\u043e\u0434 (\u043c\u0435\u0441\u044f\u0446)"", ""n"": ""acc2""}, {""l"": "" (\u0433\u043e\u0434)"", ""n"": ""acc3""}, {""l"": ""\u0410\u0434\u0440\u0435\u0441"", ""n"": ""acc4""}, {""l"": ""\u041f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u044f \u0441\u0447\u0451\u0442\u0447\u0438\u043a\u0430"", ""n"": ""acc5""}, {""l"": ""\u041f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u044f \u0441\u0447\u0451\u0442\u0447\u0438\u043a\u0430"", ""n"": ""acc6""}, {""l"": ""\u041f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u044f \u0441\u0447\u0451\u0442\u0447\u0438\u043a\u0430"", ""n"": ""acc7""}, {""l"": ""\u041f\u043e\u043a\u0430\u0437\u0430\u043d\u0438\u044f \u0441\u0447\u0451\u0442\u0447\u0438\u043a\u0430"", ""n"": ""acc8""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2206,1,2,Тинькофф Банк,Tinkoff Bank,<NULL>,187,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u041d\u043e\u043c\u0435\u0440 \u0434\u043e\u0433\u043e\u0432\u043e\u0440\u0430 (10 \u0446\u0438\u0444\u0440)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,499.10923468,1
2207,1,2,Pillars of Eternity: Royal Edition,Pillars of Eternity: Royal Edition,<NULL>,231,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2208,2,2,Guild Wars 2 Gem Card - 2000 кристаллов (EU),Guild Wars 2 Gem Card - 2000 kristallov (EU),<NULL>,267,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2209,1,2,IpPort,IpPort,<NULL>,223,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""ipPortid (\u043e\u0442 4 \u0434\u043e 12 \u0441\u0438\u043c\u0432\u043e\u043b\u043e\u0432)"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2212,1,2,"Антивирус Касперского: базовая лицензия (2 ПК, 1 год)","Antivirus Kasperskogo: bazovaya licenziya (2 PK, 1 god)",<NULL>,111,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2213,1,2,"Антивирус Касперского: продление лицензии (2 ПК, 1 год)","Antivirus Kasperskogo: prodlenie licenzii (2 PK, 1 god)",<NULL>,101,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2214,1,2,"Kaspersky Internet Security для всех устройств: базовая лицензия (2 устройства, 1 год)","Kaspersky Internet Security dlya vseh ustroystv: bazovaya licenziya (2 ustroystva, 1 god)",<NULL>,222,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2215,1,2,"Kaspersky Internet Security для всех устройств: продление лицензии (2 устройства, 1 год)","Kaspersky Internet Security dlya vseh ustroystv: prodlenie licenzii (2 ustroystva, 1 god)",<NULL>,229,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2216,1,2,"Kaspersky Internet Security для всех устройств: базовая лицензия (3 устройства, 1 год)","Kaspersky Internet Security dlya vseh ustroystv: bazovaya licenziya (3 ustroystva, 1 god)",<NULL>,214,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2217,1,2,"Kaspersky Internet Security для всех устройств: продление лицензи (3 устройства, 1 год)","Kaspersky Internet Security dlya vseh ustroystv: prodlenie licenzi (3 ustroystva, 1 god)",<NULL>,222,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2218,1,2,Kaspersky Internet Security для всех устройств: базовая лицензия (5 устройств. 1 год),Kaspersky Internet Security dlya vseh ustroystv: bazovaya licenziya (5 ustroystv. 1 god),<NULL>,218,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2219,1,2,"Kaspersky Internet Security для всех устройств: продление лицензии (5 устройств, 1 год)","Kaspersky Internet Security dlya vseh ustroystv: prodlenie licenzii (5 ustroystv, 1 god)",<NULL>,224,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
2220,1,2,"Kaspersky Internet Security: Mac 14 Russian Edition (1 ПК, 1 год, Base Download Pack)","Kaspersky Internet Security: Mac 14 Russian Edition (1 PK, 1 god, Base Download Pack)",<NULL>,226,True,False,False,<NULL>,False,<NULL>,<NULL>,"[{""l"": ""\u0421\u0435\u0433\u043e\u0434\u043d\u044f \u0432 \u043f\u0440\u043e\u0434\u0430\u0436\u0435:"", ""n"": ""acc1""}]",<NULL>,13.00,777.00,0E-8,<NULL>,<NULL>,<NULL>,0E-8,0
